N,SOA,trial,hit,conf,lat,conf_cal
64,1,19,0,0.23338858665597212,,0.415859779954612
64,1,20,1,0.2452426838060531,,0.42038694694233086
64,1,21,1,0.26029042362675175,,0.42594449761330655
64,1,22,1,0.2572434053761391,,0.42483504810358225
64,1,23,1,0.2557838852543781,,0.4243008520411818
64,1,24,1,0.240263536236702,,0.418502368270648
64,1,25,1,0.2513659944719925,,0.4226726376188448
64,1,26,1,0.24123459865533597,,0.4188717956925329
64,1,27,1,0.24688369855560918,,0.42100288726847357
64,1,28,1,0.2516121052609832,,0.42276379339899495
64,1,29,0,0.26136038910713316,,0.4263322576733249
64,1,30,1,0.24545766568819505,,0.4204677822018673
64,1,31,0,0.25865286932512704,,0.42534921176928725
64,1,32,1,0.28545325867426463,,0.4348320964408615
64,1,33,1,0.2756897636934716,,0.43143865269916215
64,1,34,1,0.25074179158695137,,0.42244119956769294
64,1,35,1,0.27762959539402926,,0.43211814947674143
64,1,36,1,0.25945679087249196,,0.42564173240838804
64,1,37,1,0.24342016023866278,,0.41969990130701446
64,1,38,1,0.268827481783258,,0.42901283763577563
