N,SOA,trial,hit,conf,lat,conf_cal
32,10,0,1,0.339918006409551,,0.45273726546629284
32,10,1,1,0.27452915871078276,,0.43103081657076375
32,10,2,1,0.30933525998483147,,0.4428770010800921
32,10,3,1,0.3213063806733575,,0.44678977330922914
32,10,4,1,0.30224152328708664,,0.44052247803036937
32,10,5,1,0.26106992082282376,,0.4262270834725169
32,10,6,1,0.283411469927147,,0.4341278378529643
32,10,7,1,0.27443212493700136,,0.43099667472067227
32,10,8,0,0.2934494466353159,,0.43756406459196195
32,10,9,1,0.2972199666690831,,0.4388384313353153
32,10,10,1,0.31605314991550826,,0.4450817569771138
32,10,11,1,0.2796467585985695,,0.4328219108145961
32,10,12,1,0.2917104587612086,,0.43697337820396187
32,10,13,1,0.2895799887215857,,0.4362471301859493
32,10,14,1,0.2820124014298292,,0.4336436506630362
32,10,15,0,0.260805941818204,,0.426131440779937
32,10,16,1,0.337746434915785,,0.45205115219847125
32,10,17,1,0.30389305083923407,,0.4410731550131051
32,10,18,1,0.27202541861992974,,0.4301476553954831
32,10,19,0,0.3078956877366028,,0.4424014305630225
32,10,20,0,0.3113528947879309,,0.4435416625613951
32,10,21,0,0.32482322201553854,,0.447925699361814
32,10,22,1,0.31669875458766455,,0.4452924096861197
32,10,23,1,0.3230443925974927,,0.44735188367258943
32,10,24,1,0.24702093923305773,,0.421054285471808
32,12,0,1,0.2482500785710984,,0.4215138357113302
32,12,1,1,0.2738253080541357,,0.4307830073605764
32,12,2,1,0.3147528034227324,,0.4446568260243899
32,12,3,1,0.30900787555544373,,0.4427689463959416
32,12,4,1,0.2806819997541637,,0.4331819908208263
32,12,5,1,0.2875279728808996,,0.43554488783482337
32,12,6,1,0.27008958241296577,,0.4294616271741838
32,12,7,1,0.2662784501275728,,0.4281027037451511
32,12,8,1,0.2862373355336642,,0.4351018067501212
32,12,9,0,0.26250746108817313,,0.42674692415183174
32,12,10,1,0.2617233611242091,,0.4264635876420864
32,12,11,1,0.289139698351487,,0.4360966817775558
32,12,12,1,0.2890863386577856,,0.436078440197691
32,12,13,1,0.277091120440912,,0.43192979790777225
32,12,14,0,0.2951549348031306,,0.4381415585644568
32,12,15,1,0.29566223919501866,,0.43831299386250294
32,12,16,1,0.2651604524689413,,0.4277019267614152
32,12,17,1,0.2895288439662928,,0.4362296602452376
32,12,18,1,0.2942875670889865,,0.43784808264313885
32,12,19,1,0.3158572731821254,,0.4450178030268212
32,12,20,1,0.27402064395393744,,0.43085181675479206
32,12,21,0,0.2741283290719681,,0.4308897382021114
32,12,22,1,0.3096016445503107,,0.44296487989106303
32,12,23,1,0.2900216743038471,,0.43639793102838115
32,12,24,1,0.26443064586757564,,0.427439776095069
64,0,0,0,0.27500402263619833,,0.43119780136757335
64,0,1,0,0.24834805601871754,,0.42155040763684687
64,0,2,0,0.23594218691466137,,0.41684696770679047
64,0,3,0,0.2572811705872129,,0.42484884644430515
64,0,4,1,0.2915770408574392,,0.436927981896582
64,0,5,1,0.2520649831547106,,0.4229313918527329
64,0,6,1,0.2507554642573586,,0.4224462727721069
64,0,7,1,0.2608405559752079,,0.42614398514752744
64,0,8,1,0.2454752838919989,,0.42047440488697907
64,0,9,1,0.2612788386576664,,0.42630273643956784
64,0,10,0,0.23420896712198602,,0.4161776680947334
64,0,11,1,0.2521487315113325,,0.42296236502307677
64,0,12,0,0.2741580044557174,,0.43090018693799714
64,0,13,0,0.24089201953287712,,0.41874157186538635
64,0,14,1,0.25560138094540796,,0.42423392601485066
64,0,15,1,0.24009537234412123,,0.4184382983208009
64,0,16,1,0.2556297521636116,,0.4242443318808345
64,0,17,1,0.25729694465195413,,0.42485460948444287
64,0,18,1,0.26971501776230306,,0.4293285621832304
64,0,19,0,0.27403690256377783,,0.4308575427868367
64,0,20,0,0.2690909430380831,,0.4291066217184952
64,0,21,1,0.24183748801977403,,0.41910069212846385
64,0,22,1,0.25670192211612636,,0.424637072499924
64,0,23,1,0.24115757223004602,,0.4188425258275389
64,0,24,0,0.2770499065465917,,0.4319153733403453
64,1,0,1,0.25920672088329005,,0.4255507978015458
64,1,1,1,0.2524395823713961,,0.4230698839632927
64,1,2,1,0.2680487988217402,,0.4287353400272755
64,1,3,1,0.2559156898885807,,0.4243491682627678
64,1,4,0,0.26200074354421216,,0.4265638774638578
64,1,5,1,0.2657313312019637,,0.42790669654915736
64,1,6,0,0.28057047736611584,,0.4331432364577004
64,1,7,0,0.25599357367043374,,0.4243777114791404
64,1,8,1,0.26582121866631775,,0.4279389151392693
64,1,9,1,0.2423482950835112,,0.4192943513220773
64,1,10,0,0.2546486833941382,,0.4238840974988395
64,1,11,1,0.27782175891678645,,0.43218531606260213
64,1,12,1,0.2451157529752232,,0.4203391992722512
64,1,13,1,0.23988946549452156,,0.4183598103465524
64,1,14,1,0.2495811843943223,,0.422009946254752
64,1,15,0,0.25164518951186643,,0.42277604320067835
64,1,16,1,0.2910956228220418,,0.43676408334681416
64,1,17,1,0.2539313730476542,,0.42362018423820275
64,1,18,1,0.25740612270689855,,0.42489449181859845
64,1,19,0,0.23378770411354863,,0.41601452154013513
64,1,20,1,0.24578159760576687,,0.4205895016139031
64,1,21,1,0.26029042362675175,,0.42594449761330655
64,1,22,1,0.2572434053761391,,0.42483504810358225
64,1,23,1,0.2558701487919317,,0.4243324757398436
64,1,24,1,0.2438932043341165,,0.41987853091972305
64,2,0,0,0.2580004765977742,,0.42511143063271606
64,2,1,1,0.24951520969358718,,0.42198539510773236
64,2,2,1,0.24623428291330327,,0.42075943604113397
64,2,3,1,0.2328729669192151,,0.4156596211939452
64,2,4,1,0.2647471621670523,,0.42755352232609806
64,2,5,1,0.2771104499693259,,0.43193656268805086
64,2,6,0,0.27347583586605556,,0.4306598319633544
64,2,7,1,0.2690017997369137,,0.4290748953809744
64,2,8,0,0.27422949769522376,,0.4309253571505605
64,2,9,1,0.2591923205983057,,0.4255455597479152
64,2,10,1,0.2566547688372462,,0.4246198206643893
64,2,11,0,0.26551404478877266,,0.42782878782257244
64,2,12,1,0.26158682221302637,,0.42641419793789526
64,2,13,1,0.2597610262847273,,0.4257522935864333
64,2,14,1,0.24209970383685653,,0.4192001360525849
64,2,15,1,0.27566520138895934,,0.43143003159043286
64,2,16,1,0.2553463335886481,,0.4241403498483799
64,2,17,1,0.2648933493560222,,0.4276060307122227
64,2,18,1,0.25873528859113154,,0.425379226217455
64,2,19,1,0.24255434259846098,,0.4193723973047169
64,2,20,1,0.2574554317729535,,0.4249125009328143
64,2,21,1,0.23772207809198695,,0.41753107910903386
64,2,22,1,0.24436043237533217,,0.4200547546103669
64,2,23,1,0.2526566833907362,,0.4231500910499732
