N,SOA,trial,hit,conf,lat,conf_cal
128,2,17,0,0.2254059028233113,,0.41272877640577477
128,2,18,0,0.2428118525110158,,0.4194698783756897
128,2,19,0,0.2329165850288519,,0.4156765641973925
128,2,20,1,0.22587211966863827,,0.4129135733269594
128,2,21,1,0.23220561284108154,,0.4154001431723323
128,2,22,1,0.22666119316805758,,0.41322578399403564
128,2,23,1,0.25413286577008026,,0.4236943627405829
128,2,24,0,0.22947499414255487,,0.41433346822857936
128,2,25,0,0.23296167258941836,,0.415694075881087
128,2,26,0,0.2413107198281677,,0.41890071586259026
128,2,27,1,0.23640867662886636,,0.417026578175013
128,2,28,0,0.23120396458394538,,0.4150097962277755
128,2,29,0,0.2319267605157023,,0.4152915807501192
128,3,0,1,0.22174807754017853,,0.4112702605890734
128,3,1,1,0.22273065804724917,,0.4116635746661529
128,3,2,0,0.22916814885638223,,0.4142130990468021
128,3,3,1,0.2238299783720716,,0.4121022868587703
128,3,4,0,0.22809065762684674,,0.41378960284889665
128,3,5,1,0.22409179910781504,,0.412206567444335
128,3,6,1,0.23094414138800926,,0.4149083663905823
128,3,7,1,0.23892213279177793,,0.4179905173407085
128,3,8,1,0.25350153825692306,,0.42346182442601377
128,3,9,0,0.258579376256075,,0.4253224431669462
128,3,10,1,0.24490825938045452,,0.4202611134850608
128,3,11,0,0.23860685092415201,,0.4178699523961753
128,3,12,1,0.22750021550565563,,0.41355699238410876
128,3,13,0,0.24375173691171023,,0.4198251328094782
128,3,14,1,0.22443472640334566,,0.4123430328846606
128,3,15,1,0.22591611089843086,,0.4129309976811566
128,3,16,1,0.21631004295014467,,0.4090726764017662
128,3,17,0,0.22000925550781839,,0.410571446331146
128,3,18,0,0.22744341936592058,,0.41353459658513203
128,3,19,1,0.22410371158100978,,0.41221131018917206
128,3,20,1,0.22214932555469577,,0.4114310113190038
128,3,21,0,0.2195160229140389,,0.4103725662747175
128,3,22,1,0.2711781893216168,,0.42984775681684767
128,3,23,1,0.23834292671773097,,0.41776895023306876
128,3,24,0,0.2562164548024786,,0.4244593653374678
128,3,25,0,0.24622961513115343,,0.42075768477160613
128,3,26,0,0.25304341812685177,,0.42329286571922575
128,3,27,1,0.23255703521065835,,0.41553684070816516
128,3,28,0,0.2231862959519701,,0.4118455785653624
128,3,29,1,0.22780910876722074,,0.4136787321270665
128,4,0,0,0.23251087768035705,,0.4155188936639
128,4,1,1,0.22805316323969882,,0.41377484305193296
128,4,2,0,0.23348017336510396,,0.41589530377210954
128,4,3,0,0.2479954774446771,,0.42141875985241223
128,4,4,0,0.2322308512191607,,0.41540996486004067
128,4,5,0,0.22546127370033614,,0.41275073694400766
128,4,6,0,0.2369291150526895,,0.417226697683988
128,4,7,1,0.23082733896546953,,0.41486274537249634
128,4,8,1,0.24075297542174978,,0.4186886845098931
128,4,9,0,0.22597381910471998,,0.4129538518391428
128,4,10,0,0.2224425083292201,,0.4115483490321481
128,4,11,0,0.24764445934539936,,0.42128758116935744
128,4,12,1,0.21481640161150928,,0.4084627439771671
128,4,13,0,0.23400601381736227,,0.41609909159630293
128,4,14,1,0.24154609668333338,,0.4189901050860884
128,4,15,0,0.25332308566820233,,0.4233960314304366
128,4,16,0,0.22805991360096187,,0.41377750047007056
128,4,17,0,0.2149501781999619,,0.40851748573962215
128,4,18,0,0.24058236197533575,,0.41862376336630636
128,4,19,1,0.2203112039384542,,0.41069305371829384
